2025-07-10 23:08:23,654 (1966781/MainThread) newrelic DEBUG - Initializing Python agent stdout logging.
2025-07-10 23:08:24,154 (1966808/MainThread) newrelic.config DEBUG - agent config event_harvest_config.harvest_limits.span_event_data = 10000
2025-07-10 23:08:24,154 (1966808/MainThread) newrelic.config DEBUG - agent config ai_monitoring.enabled = True
2025-07-10 23:08:24,174 (1966808/MainThread) newrelic.config DEBUG - register module ('greenlet', 'newrelic.core.trace_cache', 'greenlet_loaded')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('asyncio', 'newrelic.core.trace_cache', 'asyncio_loaded')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai.api_resources.embedding', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_api_resources_embedding')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai.api_resources.chat_completion', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_api_resources_chat_completion')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai.resources.embeddings', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_resources_embeddings')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai.util', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_util')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai.api_resources.abstract.engine_api_resource', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_api_resources_abstract_engine_api_resource')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai._streaming', 'newrelic.hooks.mlmodel_openai', 'instrument_openai__streaming')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai.resources.chat.completions', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_resources_chat_completions')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai.resources.completions', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_resources_chat_completions')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('openai._base_client', 'newrelic.hooks.mlmodel_openai', 'instrument_openai_base_client')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('google.genai.models', 'newrelic.hooks.mlmodel_gemini', 'instrument_genai_models')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('asyncio.base_events', 'newrelic.hooks.coroutines_asyncio', 'instrument_asyncio_base_events')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_core.runnables.base', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_runnables_chains_base')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_core.runnables.config', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_core_runnables_config')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain.chains.base', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_chains_base')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_core.callbacks.manager', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_callbacks_manager')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.docarray', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.alibabacloud_opensearch', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.redis', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,175 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.aerospike', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.analyticdb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.annoy', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.apache_doris', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.aperturedb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.astradb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.atlas', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.awadb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.azure_cosmos_db_no_sql', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.azure_cosmos_db', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.azuresearch', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.bageldb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.baiduvectordb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.baiducloud_vector_search', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.bigquery_vector_search', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.cassandra', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.chroma', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.clarifai', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,176 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.clickhouse', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,177 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.couchbase', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.dashvector', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.databricks_vector_search', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.deeplake', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.dingo', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.documentdb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.duckdb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.ecloud_vector_search', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.elastic_vector_search', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.elasticsearch', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.epsilla', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.faiss', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.hanavector', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.hippo', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.hologres', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.infinispanvs', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.inmemory', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.kdbai', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.kinetica', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.lancedb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.lantern', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.llm_rails', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.manticore_search', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,178 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.marqo', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.matching_engine', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.meilisearch', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.milvus', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.momento_vector_index', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.mongodb_atlas', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.myscale', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.neo4j_vector', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.thirdai_neuraldb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.nucliadb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.opensearch_vector_search', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.oraclevs', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.pathway', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.pgembedding', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.pgvecto_rs', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.pgvector', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.pinecone', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.qdrant', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.relyt', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.rocksetdb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.scann', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.semadb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.singlestoredb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.sklearn', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,179 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.sqlitevec', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.sqlitevss', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.starrocks', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.supabase', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.surrealdb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.tair', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.tencentvectordb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.tidb_vector', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.tigris', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.tiledb', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.timescalevector', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.typesense', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.upstash', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.usearch', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.vald', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.vdms', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.vearch', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.vectara', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.vespa', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.vlite', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.weaviate', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.xata', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.yellowbrick', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.zep_cloud', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.zep', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,180 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_community.vectorstores.tablestore', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_vectorstore_similarity_search')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('langchain_core.tools', 'newrelic.hooks.mlmodel_langchain', 'instrument_langchain_core_tools')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('asyncio.events', 'newrelic.hooks.coroutines_asyncio', 'instrument_asyncio_events')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('asgiref.sync', 'newrelic.hooks.adapter_asgiref', 'instrument_asgiref_sync')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.handlers.base', 'newrelic.hooks.framework_django', 'instrument_django_core_handlers_base')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.handlers.asgi', 'newrelic.hooks.framework_django', 'instrument_django_core_handlers_asgi')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.handlers.wsgi', 'newrelic.hooks.framework_django', 'instrument_django_core_handlers_wsgi')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.urlresolvers', 'newrelic.hooks.framework_django', 'instrument_django_core_urlresolvers')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.template', 'newrelic.hooks.framework_django', 'instrument_django_template')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.template.loader_tags', 'newrelic.hooks.framework_django', 'instrument_django_template_loader_tags')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.servers.basehttp', 'newrelic.hooks.framework_django', 'instrument_django_core_servers_basehttp')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.contrib.staticfiles.views', 'newrelic.hooks.framework_django', 'instrument_django_contrib_staticfiles_views')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.contrib.staticfiles.handlers', 'newrelic.hooks.framework_django', 'instrument_django_contrib_staticfiles_handlers')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.views.debug', 'newrelic.hooks.framework_django', 'instrument_django_views_debug')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.http.multipartparser', 'newrelic.hooks.framework_django', 'instrument_django_http_multipartparser')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.mail', 'newrelic.hooks.framework_django', 'instrument_django_core_mail')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.mail.message', 'newrelic.hooks.framework_django', 'instrument_django_core_mail_message')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.views.generic.base', 'newrelic.hooks.framework_django', 'instrument_django_views_generic_base')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.management.base', 'newrelic.hooks.framework_django', 'instrument_django_core_management_base')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.template.base', 'newrelic.hooks.framework_django', 'instrument_django_template_base')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.middleware.gzip', 'newrelic.hooks.framework_django', 'instrument_django_gzip_middleware')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.urls.resolvers', 'newrelic.hooks.framework_django', 'instrument_django_core_urlresolvers')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.urls.base', 'newrelic.hooks.framework_django', 'instrument_django_urls_base')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('django.core.handlers.exception', 'newrelic.hooks.framework_django', 'instrument_django_core_handlers_exception')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('falcon.api', 'newrelic.hooks.framework_falcon', 'instrument_falcon_api')
2025-07-10 23:08:24,181 (1966808/MainThread) newrelic.config DEBUG - register module ('falcon.app', 'newrelic.hooks.framework_falcon', 'instrument_falcon_app')
2025-07-10 23:08:24,182 (1966808/MainThread) newrelic.config DEBUG - register module ('falcon.routing.util', 'newrelic.hooks.framework_falcon', 'instrument_falcon_routing_util')
2025-07-10 23:08:24,182 (1966808/MainThread) newrelic.config DEBUG - register module ('fastapi.routing', 'newrelic.hooks.framework_fastapi', 'instrument_fastapi_routing')
2025-07-10 23:08:24,182 (1966808/MainThread) newrelic.config DEBUG - register module ('flask.app', 'newrelic.hooks.framework_flask', 'instrument_flask_app')
2025-07-10 23:08:24,182 (1966808/MainThread) newrelic.config DEBUG - register module ('flask.templating', 'newrelic.hooks.framework_flask', 'instrument_flask_templating')
2025-07-10 23:08:24,182 (1966808/MainThread) newrelic.config DEBUG - register module ('flask.blueprints', 'newrelic.hooks.framework_flask', 'instrument_flask_blueprints')
2025-07-10 23:08:24,182 (1966808/MainThread) newrelic.config DEBUG - register module ('flask.views', 'newrelic.hooks.framework_flask', 'instrument_flask_views')
