2025-07-10 23:08:16,878 (1966702/MainThread) newrelic DEBUG - Initializing Python agent stdout logging.
2025-07-10 23:22:52,833 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating slow SQL data.
2025-07-10 23:22:52,833 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating transaction trace data.
2025-07-10 23:22:52,833 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Normalizing metrics for harvest of 'backend-python-lab'.
2025-07-10 23:22:52,833 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending metric data for harvest of 'backend-python-lab'.
2025-07-10 23:22:53,272 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Done sending data for harvest of 'backend-python-lab'.
2025-07-10 23:22:53,272 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands during harvest of 'backend-python-lab'.
2025-07-10 23:22:53,272 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands for 'backend-python-lab'.
2025-07-10 23:22:54,024 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Send profiling data for harvest of 'backend-python-lab'.
2025-07-10 23:22:54,024 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Finalizing data.
2025-07-10 23:22:54,024 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[default] for 'backend-python-lab' in 1.60 seconds.
2025-07-10 23:22:54,026 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[default] of application data in 1.60 seconds.
2025-07-10 23:22:54,863 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:22:54,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:22:54,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:22:55,075 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.21 seconds.
2025-07-10 23:22:55,077 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.21 seconds.
2025-07-10 23:22:59,864 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:22:59,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:22:59,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:00,098 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.23 seconds.
2025-07-10 23:23:00,101 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.24 seconds.
2025-07-10 23:23:04,864 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:04,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:04,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:05,104 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.24 seconds.
2025-07-10 23:23:05,105 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.24 seconds.
2025-07-10 23:23:09,864 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:09,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:09,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:10,079 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.21 seconds.
2025-07-10 23:23:10,081 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.22 seconds.
SIMULANDO LENTIDÃO INTENCIONAL: ORDER BY RANDOM()
2025-07-10 23:23:14,864 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:14,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:14,865 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:15,120 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.26 seconds.
2025-07-10 23:23:15,123 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.26 seconds.
2025-07-10 23:23:19,864 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:19,864 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:19,865 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:20,086 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.22 seconds.
2025-07-10 23:23:20,087 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.22 seconds.
Simulando: Truncamento de dados (string muito longa)...
ERRO DE DB SIMULADO (data_truncation): value too long for type character varying(255)
2025-07-10 23:23:24,864 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:24,865 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:24,865 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:25,088 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.22 seconds.
2025-07-10 23:23:25,090 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.23 seconds.
2025-07-10 23:23:29,866 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:29,866 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:29,866 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:30,236 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.37 seconds.
2025-07-10 23:23:30,238 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.37 seconds.
2025-07-10 23:23:34,866 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:34,866 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:34,866 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:35,193 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.33 seconds.
2025-07-10 23:23:35,235 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.37 seconds.
2025-07-10 23:23:39,866 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:39,867 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:39,867 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:40,096 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.23 seconds.
2025-07-10 23:23:40,099 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.23 seconds.
2025-07-10 23:23:44,867 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:44,867 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:44,867 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:45,100 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.23 seconds.
2025-07-10 23:23:45,102 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.23 seconds.
2025-07-10 23:23:49,867 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:49,867 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:49,868 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:50,085 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.22 seconds.
2025-07-10 23:23:50,087 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.22 seconds.
2025-07-10 23:23:52,427 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[default] of application data.
2025-07-10 23:23:52,427 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[default] of 'backend-python-lab'.
2025-07-10 23:23:52,427 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Fetching metrics from data sources for harvest of 'backend-python-lab'.
2025-07-10 23:23:52,429 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending span event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:52,669 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Processing slow SQL data for harvest of 'backend-python-lab'.
2025-07-10 23:23:52,669 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating slow SQL data.
2025-07-10 23:23:52,669 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating transaction trace data.
2025-07-10 23:23:52,669 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Normalizing metrics for harvest of 'backend-python-lab'.
2025-07-10 23:23:52,670 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending metric data for harvest of 'backend-python-lab'.
2025-07-10 23:23:53,196 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Done sending data for harvest of 'backend-python-lab'.
2025-07-10 23:23:53,196 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands during harvest of 'backend-python-lab'.
2025-07-10 23:23:53,196 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands for 'backend-python-lab'.
2025-07-10 23:23:53,376 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Send profiling data for harvest of 'backend-python-lab'.
2025-07-10 23:23:53,376 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Finalizing data.
2025-07-10 23:23:53,376 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[default] for 'backend-python-lab' in 0.95 seconds.
2025-07-10 23:23:53,380 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[default] of application data in 0.95 seconds.
2025-07-10 23:23:54,872 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:54,878 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:54,883 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:23:55,187 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.31 seconds.
2025-07-10 23:23:55,199 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.32 seconds.
2025-07-10 23:23:59,873 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:23:59,873 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:23:59,873 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:00,103 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.23 seconds.
2025-07-10 23:24:00,105 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.23 seconds.
2025-07-10 23:24:04,873 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:04,873 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:04,873 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:05,096 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.22 seconds.
2025-07-10 23:24:05,097 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.22 seconds.
2025-07-10 23:24:09,873 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:09,873 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:09,873 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
Traceback (most recent call last):
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask/app.py", line 2213, in __call__
    return self.wsgi_app(environ, start_response)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/newrelic/api/wsgi_application.py", line 665, in _nr_wsgi_application_wrapper_
    result = _WSGIApplicationMiddleware(wrapped, environ, _start_response, transaction)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/newrelic/api/wsgi_application.py", line 196, in __init__
    self.iterable = self.application(self.request_environ, self.start_response)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask/app.py", line 2193, in wsgi_app
    response = self.handle_exception(e)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask_cors/extension.py", line 176, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
                                                ^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/newrelic/hooks/framework_flask.py", line 139, in _nr_wrapper_Flask_handle_exception_
    return FunctionTraceWrapper(wrapped, name=name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/newrelic/api/function_trace.py", line 157, in literal_wrapper
    return wrapped(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask/app.py", line 2190, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask/app.py", line 1486, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask_cors/extension.py", line 176, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
                                                ^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/newrelic/hooks/framework_flask.py", line 139, in _nr_wrapper_Flask_handle_exception_
    return FunctionTraceWrapper(wrapped, name=name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/newrelic/api/function_trace.py", line 157, in literal_wrapper
    return wrapped(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask/app.py", line 1484, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/flask/app.py", line 1469, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/venv_backend/lib/python3.12/site-packages/newrelic/hooks/framework_flask.py", line 73, in _nr_wrapper_handler_
    return wrapped(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/new-relic00/observability-labs/python-observability-app/backend/app.py", line 250, in error_test
    1/0 # Isso irá causar um ZeroDivisionError
ZeroDivisionError: division by zero
2025-07-10 23:24:10,106 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.23 seconds.
2025-07-10 23:24:10,107 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.23 seconds.
SIMULANDO LENTIDÃO INTENCIONAL: ORDER BY RANDOM()
2025-07-10 23:24:14,878 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:14,884 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:14,895 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:15,165 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending error event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:15,512 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.63 seconds.
2025-07-10 23:24:15,515 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.63 seconds.
2025-07-10 23:24:19,879 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:19,879 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:19,879 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:20,249 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.37 seconds.
2025-07-10 23:24:20,251 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.37 seconds.
SIMULANDO LENTIDÃO INTENCIONAL: ORDER BY RANDOM()
2025-07-10 23:24:24,879 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:24,879 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:24,880 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:25,110 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.23 seconds.
2025-07-10 23:24:25,112 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.23 seconds.
Simulando: Tabela inexistente...
ERRO DE DB SIMULADO (no_table): relation "non_existent_table" does not exist LINE 1: SELECT * FROM non_existent_table;                       ^
2025-07-10 23:24:29,879 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:29,880 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:29,880 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:30,117 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.24 seconds.
2025-07-10 23:24:30,119 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.24 seconds.
Simulando: Violação de NOT NULL constraint...
ERRO DE DB SIMULADO (not_null_violation): null value in column "name" of relation "products" violates not-null constraint DETAIL:  Failing row contains (100077, null, null, 50.00).
2025-07-10 23:24:34,880 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:34,880 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:34,880 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:35,328 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.45 seconds.
2025-07-10 23:24:35,330 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.45 seconds.
2025-07-10 23:24:39,880 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:39,880 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:39,880 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:40,103 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.22 seconds.
2025-07-10 23:24:40,106 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.23 seconds.
2025-07-10 23:24:44,899 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:44,905 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:44,921 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:45,376 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.47 seconds.
2025-07-10 23:24:45,401 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.50 seconds.
Simulando: Violação de UNIQUE constraint...
2025-07-10 23:24:49,900 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:24:49,900 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:24:49,900 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending analytics event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:50,136 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.24 seconds.
2025-07-10 23:24:50,139 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.24 seconds.
2025-07-10 23:24:52,427 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[default] of application data.
2025-07-10 23:24:52,427 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[default] of 'backend-python-lab'.
2025-07-10 23:24:52,428 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Fetching metrics from data sources for harvest of 'backend-python-lab'.
2025-07-10 23:24:52,429 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending span event data for harvest of 'backend-python-lab'.
2025-07-10 23:24:52,809 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending error data for harvest of 'backend-python-lab'.
2025-07-10 23:24:53,128 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Processing slow SQL data for harvest of 'backend-python-lab'.
2025-07-10 23:24:53,128 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating slow SQL data.
2025-07-10 23:24:53,128 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating transaction trace data.
2025-07-10 23:24:53,128 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Normalizing metrics for harvest of 'backend-python-lab'.
2025-07-10 23:24:53,128 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending metric data for harvest of 'backend-python-lab'.
2025-07-10 23:24:53,531 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Done sending data for harvest of 'backend-python-lab'.
2025-07-10 23:24:53,532 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands during harvest of 'backend-python-lab'.
2025-07-10 23:24:53,537 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands for 'backend-python-lab'.
